onset	duration	trial_type	value	sample
357.69	0.5	B	3	107307
363.69666666666666	0.5	nontarget	29	109109
363.69666666666666	0.5	L	13	109109
363.99666666666667	0.5	nontarget	29	109199
363.99666666666667	0.5	U	22	109199
364.2966666666667	0.5	nontarget	29	109289
364.2966666666667	0.5	A	2	109289
364.5966666666667	0.5	nontarget	29	109379
364.5966666666667	0.5	Y	26	109379
364.89666666666665	0.5	nontarget	29	109469
364.89666666666665	0.5	X	25	109469
365.19666666666666	0.5	target	30	109559
365.19666666666666	0.5	Q	18	109559
365.49666666666667	0.5	nontarget	29	109649
365.49666666666667	0.5	H	9	109649
365.79333333333335	0.5	nontarget	29	109738
365.79333333333335	0.5	O	16	109738
366.0966666666667	0.5	nontarget	29	109829
366.0966666666667	0.5	B	3	109829
366.39666666666665	0.5	nontarget	29	109919
366.39666666666665	0.5	M	14	109919
372.4	0.5	nontarget	29	111720
372.4	0.5	R	19	111720
372.7	0.5	nontarget	29	111810
372.7	0.5	S	20	111810
373.0	0.5	nontarget	29	111900
373.0	0.5	H	9	111900
373.3	0.5	target	30	111990
373.3	0.5	V	23	111990
373.6	0.5	nontarget	29	112080
373.6	0.5	F	7	112080
373.9	0.5	nontarget	29	112170
373.9	0.5	C	4	112170
374.2	0.5	nontarget	29	112260
374.2	0.5	T	21	112260
374.49666666666667	0.5	nontarget	29	112349
374.49666666666667	0.5	<	1	112349
374.8	0.5	nontarget	29	112440
374.8	0.5	Q	18	112440
375.0966666666667	0.5	nontarget	29	112529
375.0966666666667	0.5	E	6	112529
381.1066666666667	0.5	nontarget	29	114332
381.1066666666667	0.5	H	9	114332
381.41	0.5	nontarget	29	114423
381.41	0.5	D	5	114423
381.71	0.5	nontarget	29	114513
381.71	0.5	P	17	114513
382.01	0.5	nontarget	29	114603
382.01	0.5	C	4	114603
382.31	0.5	nontarget	29	114693
382.31	0.5	A	2	114693
382.61	0.5	nontarget	29	114783
382.61	0.5	R	19	114783
382.91	0.5	nontarget	29	114873
382.91	0.5	E	6	114873
383.21	0.5	target	30	114963
383.21	0.5	G	8	114963
383.5133333333333	0.5	nontarget	29	115054
383.5133333333333	0.5	I	10	115054
383.81666666666666	0.5	nontarget	29	115145
383.81666666666666	0.5	U	22	115145
389.8233333333333	0.5	nontarget	29	116947
389.8233333333333	0.5	X	25	116947
390.12333333333333	0.5	target	30	117037
390.12333333333333	0.5	<	1	117037
390.42333333333335	0.5	nontarget	29	117127
390.42333333333335	0.5	D	5	117127
390.72333333333336	0.5	nontarget	29	117217
390.72333333333336	0.5	Z	27	117217
391.0233333333333	0.5	nontarget	29	117307
391.0233333333333	0.5	Y	26	117307
391.3233333333333	0.5	nontarget	29	117397
391.3233333333333	0.5	L	13	117397
391.62333333333333	0.5	nontarget	29	117487
391.62333333333333	0.5	G	8	117487
391.92333333333335	0.5	nontarget	29	117577
391.92333333333335	0.5	W	24	117577
392.22	0.5	nontarget	29	117666
392.22	0.5	N	15	117666
392.5233333333333	0.5	nontarget	29	117757
392.5233333333333	0.5	V	23	117757
398.52666666666664	0.5	nontarget	29	119558
398.52666666666664	0.5	X	25	119558
398.82666666666665	0.5	target	30	119648
398.82666666666665	0.5	N	15	119648
399.12666666666667	0.5	nontarget	29	119738
399.12666666666667	0.5	B	3	119738
399.4266666666667	0.5	nontarget	29	119828
399.4266666666667	0.5	L	13	119828
399.7266666666667	0.5	nontarget	29	119918
399.7266666666667	0.5	I	10	119918
400.02666666666664	0.5	nontarget	29	120008
400.02666666666664	0.5	U	22	120008
400.32666666666665	0.5	nontarget	29	120098
400.32666666666665	0.5	F	7	120098
400.62666666666667	0.5	nontarget	29	120188
400.62666666666667	0.5	W	24	120188
400.9266666666667	0.5	nontarget	29	120278
400.9266666666667	0.5	Y	26	120278
401.2266666666667	0.5	nontarget	29	120368
401.2266666666667	0.5	V	23	120368
407.2366666666667	0.5	target	30	122171
407.2366666666667	0.5	V	23	122171
407.5366666666667	0.5	nontarget	29	122261
407.5366666666667	0.5	J	11	122261
407.8333333333333	0.5	nontarget	29	122350
407.8333333333333	0.5	R	19	122350
408.1333333333333	0.5	nontarget	29	122440
408.1333333333333	0.5	_	28	122440
408.43333333333334	0.5	nontarget	29	122530
408.43333333333334	0.5	F	7	122530
408.73333333333335	0.5	nontarget	29	122620
408.73333333333335	0.5	O	16	122620
409.03	0.5	nontarget	29	122709
409.03	0.5	W	24	122709
409.33	0.5	nontarget	29	122799
409.33	0.5	K	12	122799
409.63	0.5	nontarget	29	122889
409.63	0.5	B	3	122889
409.93	0.5	nontarget	29	122979
409.93	0.5	L	13	122979
415.93666666666667	0.5	nontarget	29	124781
415.93666666666667	0.5	U	22	124781
416.2366666666667	0.5	nontarget	29	124871
416.2366666666667	0.5	<	1	124871
416.5366666666667	0.5	nontarget	29	124961
416.5366666666667	0.5	B	3	124961
416.83666666666664	0.5	target	30	125051
416.83666666666664	0.5	C	4	125051
417.14	0.5	nontarget	29	125142
417.14	0.5	L	13	125142
417.44	0.5	nontarget	29	125232
417.44	0.5	E	6	125232
417.74333333333334	0.5	nontarget	29	125323
417.74333333333334	0.5	N	15	125323
418.04	0.5	nontarget	29	125412
418.04	0.5	V	23	125412
418.34	0.5	nontarget	29	125502
418.34	0.5	D	5	125502
418.64	0.5	nontarget	29	125592
418.64	0.5	T	21	125592
424.65	0.5	nontarget	29	127395
424.65	0.5	W	24	127395
424.95	0.5	nontarget	29	127485
424.95	0.5	S	20	127485
425.25333333333333	0.5	nontarget	29	127576
425.25333333333333	0.5	K	12	127576
425.55333333333334	0.5	nontarget	29	127666
425.55333333333334	0.5	I	10	127666
425.85333333333335	0.5	nontarget	29	127756
425.85333333333335	0.5	O	16	127756
426.1533333333333	0.5	nontarget	29	127846
426.1533333333333	0.5	_	28	127846
426.4533333333333	0.5	nontarget	29	127936
426.4533333333333	0.5	C	4	127936
426.75333333333333	0.5	nontarget	29	128026
426.75333333333333	0.5	F	7	128026
427.0566666666667	0.5	nontarget	29	128117
427.0566666666667	0.5	B	3	128117
427.35333333333335	0.5	target	30	128206
427.35333333333335	0.5	T	21	128206
433.36333333333334	0.5	nontarget	29	130009
433.36333333333334	0.5	<	1	130009
433.66333333333336	0.5	nontarget	29	130099
433.66333333333336	0.5	Z	27	130099
433.96	0.5	nontarget	29	130188
433.96	0.5	_	28	130188
434.26	0.5	nontarget	29	130278
434.26	0.5	B	3	130278
434.56	0.5	nontarget	29	130368
434.56	0.5	E	6	130368
434.86	0.5	target	30	130458
434.86	0.5	Y	26	130458
435.16	0.5	nontarget	29	130548
435.16	0.5	Q	18	130548
435.46	0.5	nontarget	29	130638
435.46	0.5	S	20	130638
435.76	0.5	nontarget	29	130728
435.76	0.5	T	21	130728
436.06	0.5	nontarget	29	130818
436.06	0.5	O	16	130818
442.07666666666665	0.5	nontarget	29	132623
442.07666666666665	0.5	I	10	132623
442.37666666666667	0.5	nontarget	29	132713
442.37666666666667	0.5	H	9	132713
442.6766666666667	0.5	nontarget	29	132803
442.6766666666667	0.5	Q	18	132803
442.9766666666667	0.5	nontarget	29	132893
442.9766666666667	0.5	C	4	132893
443.27666666666664	0.5	nontarget	29	132983
443.27666666666664	0.5	U	22	132983
443.57666666666665	0.5	target	30	133073
443.57666666666665	0.5	T	21	133073
443.87666666666667	0.5	nontarget	29	133163
443.87666666666667	0.5	E	6	133163
444.1766666666667	0.5	nontarget	29	133253
444.1766666666667	0.5	B	3	133253
444.4766666666667	0.5	nontarget	29	133343
444.4766666666667	0.5	V	23	133343
444.7733333333333	0.5	nontarget	29	133432
444.7733333333333	0.5	W	24	133432
450.78333333333336	0.5	nontarget	29	135235
450.78333333333336	0.5	R	19	135235
451.0833333333333	0.5	nontarget	29	135325
451.0833333333333	0.5	I	10	135325
451.38	0.5	nontarget	29	135414
451.38	0.5	U	22	135414
451.68	0.5	nontarget	29	135504
451.68	0.5	D	5	135504
451.98	0.5	nontarget	29	135594
451.98	0.5	_	28	135594
452.28333333333336	0.5	nontarget	29	135685
452.28333333333336	0.5	K	12	135685
452.5833333333333	0.5	target	30	135775
452.5833333333333	0.5	V	23	135775
452.8833333333333	0.5	nontarget	29	135865
452.8833333333333	0.5	L	13	135865
453.18333333333334	0.5	nontarget	29	135955
453.18333333333334	0.5	E	6	135955
453.48333333333335	0.5	nontarget	29	136045
453.48333333333335	0.5	B	3	136045
459.49333333333334	0.5	nontarget	29	137848
459.49333333333334	0.5	T	21	137848
459.7966666666667	0.5	nontarget	29	137939
459.7966666666667	0.5	H	9	137939
460.0966666666667	0.5	nontarget	29	138029
460.0966666666667	0.5	R	19	138029
460.39666666666665	0.5	nontarget	29	138119
460.39666666666665	0.5	M	14	138119
460.69666666666666	0.5	nontarget	29	138209
460.69666666666666	0.5	A	2	138209
460.99666666666667	0.5	nontarget	29	138299
460.99666666666667	0.5	D	5	138299
461.2966666666667	0.5	nontarget	29	138389
461.2966666666667	0.5	J	11	138389
461.6	0.5	nontarget	29	138480
461.6	0.5	U	22	138480
461.89666666666665	0.5	nontarget	29	138569
461.89666666666665	0.5	O	16	138569
462.2	0.5	target	30	138660
462.2	0.5	B	3	138660
468.20666666666665	0.5	nontarget	29	140462
468.20666666666665	0.5	Q	18	140462
468.50666666666666	0.5	nontarget	29	140552
468.50666666666666	0.5	E	6	140552
468.8066666666667	0.5	nontarget	29	140642
468.8066666666667	0.5	H	9	140642
469.11	0.5	nontarget	29	140733
469.11	0.5	F	7	140733
469.41	0.5	nontarget	29	140823
469.41	0.5	B	3	140823
469.71	0.5	nontarget	29	140913
469.71	0.5	N	15	140913
470.00666666666666	0.5	nontarget	29	141002
470.00666666666666	0.5	R	19	141002
470.31	0.5	target	30	141093
470.31	0.5	Z	27	141093
470.6066666666667	0.5	nontarget	29	141182
470.6066666666667	0.5	T	21	141182
470.91	0.5	nontarget	29	141273
470.91	0.5	P	17	141273
476.9166666666667	0.5	nontarget	29	143075
476.9166666666667	0.5	Q	18	143075
477.21666666666664	0.5	nontarget	29	143165
477.21666666666664	0.5	<	1	143165
477.51666666666665	0.5	nontarget	29	143255
477.51666666666665	0.5	I	10	143255
477.81666666666666	0.5	nontarget	29	143345
477.81666666666666	0.5	Z	27	143345
478.1166666666667	0.5	nontarget	29	143435
478.1166666666667	0.5	T	21	143435
478.4166666666667	0.5	nontarget	29	143525
478.4166666666667	0.5	K	12	143525
478.71666666666664	0.5	target	30	143615
478.71666666666664	0.5	X	25	143615
479.01666666666665	0.5	nontarget	29	143705
479.01666666666665	0.5	U	22	143705
479.32	0.5	nontarget	29	143796
479.32	0.5	M	14	143796
479.62	0.5	nontarget	29	143886
479.62	0.5	E	6	143886
485.62666666666667	0.5	nontarget	29	145688
485.62666666666667	0.5	O	16	145688
485.92333333333335	0.5	nontarget	29	145777
485.92333333333335	0.5	N	15	145777
486.2266666666667	0.5	target	30	145868
486.2266666666667	0.5	H	9	145868
486.5233333333333	0.5	nontarget	29	145957
486.5233333333333	0.5	<	1	145957
486.8233333333333	0.5	nontarget	29	146047
486.8233333333333	0.5	A	2	146047
487.12333333333333	0.5	nontarget	29	146137
487.12333333333333	0.5	E	6	146137
487.42333333333335	0.5	nontarget	29	146227
487.42333333333335	0.5	Q	18	146227
487.72333333333336	0.5	nontarget	29	146317
487.72333333333336	0.5	W	24	146317
488.0233333333333	0.5	nontarget	29	146407
488.0233333333333	0.5	J	11	146407
488.3233333333333	0.5	nontarget	29	146497
488.3233333333333	0.5	B	3	146497
494.33	0.5	nontarget	29	148299
494.33	0.5	N	15	148299
494.63	0.5	nontarget	29	148389
494.63	0.5	Z	27	148389
494.93	0.5	nontarget	29	148479
494.93	0.5	L	13	148479
495.23333333333335	0.5	nontarget	29	148570
495.23333333333335	0.5	T	21	148570
495.61	0.5	nontarget	29	148683
495.61	0.5	G	8	148683
495.91	0.5	nontarget	29	148773
495.91	0.5	M	14	148773
496.21	0.5	nontarget	29	148863
496.21	0.5	Y	26	148863
496.51	0.5	nontarget	29	148953
496.51	0.5	R	19	148953
496.81	0.5	nontarget	29	149043
496.81	0.5	A	2	149043
497.11	0.5	nontarget	29	149133
497.11	0.5	F	7	149133
503.12	0.5	nontarget	29	150936
503.12	0.5	P	17	150936
503.42333333333335	0.5	nontarget	29	151027
503.42333333333335	0.5	T	21	151027
503.72	0.5	nontarget	29	151116
503.72	0.5	R	19	151116
504.0233333333333	0.5	nontarget	29	151207
504.0233333333333	0.5	L	13	151207
504.3233333333333	0.5	nontarget	29	151297
504.3233333333333	0.5	_	28	151297
504.62333333333333	0.5	nontarget	29	151387
504.62333333333333	0.5	V	23	151387
504.92333333333335	0.5	target	30	151477
504.92333333333335	0.5	G	8	151477
505.22333333333336	0.5	nontarget	29	151567
505.22333333333336	0.5	S	20	151567
505.5233333333333	0.5	nontarget	29	151657
505.5233333333333	0.5	W	24	151657
505.8233333333333	0.5	nontarget	29	151747
505.8233333333333	0.5	N	15	151747
511.83	0.5	nontarget	29	153549
511.83	0.5	I	10	153549
512.13	0.5	nontarget	29	153639
512.13	0.5	Y	26	153639
512.43	0.5	target	30	153729
512.43	0.5	S	20	153729
512.73	0.5	nontarget	29	153819
512.73	0.5	E	6	153819
513.03	0.5	nontarget	29	153909
513.03	0.5	L	13	153909
513.33	0.5	nontarget	29	153999
513.33	0.5	B	3	153999
513.63	0.5	nontarget	29	154089
513.63	0.5	R	19	154089
513.93	0.5	nontarget	29	154179
513.93	0.5	T	21	154179
514.23	0.5	nontarget	29	154269
514.23	0.5	Z	27	154269
514.53	0.5	nontarget	29	154359
514.53	0.5	A	2	154359
520.54	0.5	nontarget	29	156162
520.54	0.5	<	1	156162
520.84	0.5	nontarget	29	156252
520.84	0.5	F	7	156252
521.14	0.5	target	30	156342
521.14	0.5	Q	18	156342
521.44	0.5	nontarget	29	156432
521.44	0.5	_	28	156432
521.74	0.5	nontarget	29	156522
521.74	0.5	W	24	156522
522.04	0.5	nontarget	29	156612
522.04	0.5	X	25	156612
522.34	0.5	nontarget	29	156702
522.34	0.5	O	16	156702
522.64	0.5	nontarget	29	156792
522.64	0.5	M	14	156792
522.94	0.5	nontarget	29	156882
522.94	0.5	H	9	156882
523.24	0.5	nontarget	29	156972
523.24	0.5	K	12	156972
529.2466666666667	0.5	nontarget	29	158774
529.2466666666667	0.5	U	22	158774
529.5466666666666	0.5	nontarget	29	158864
529.5466666666666	0.5	J	11	158864
529.8433333333334	0.5	nontarget	29	158953
529.8433333333334	0.5	C	4	158953
530.1466666666666	0.5	target	30	159044
530.1466666666666	0.5	E	6	159044
530.4466666666667	0.5	nontarget	29	159134
530.4466666666667	0.5	Q	18	159134
530.7433333333333	0.5	nontarget	29	159223
530.7433333333333	0.5	T	21	159223
531.0466666666666	0.5	nontarget	29	159314
531.0466666666666	0.5	Z	27	159314
531.3466666666667	0.5	nontarget	29	159404
531.3466666666667	0.5	N	15	159404
531.6466666666666	0.5	nontarget	29	159494
531.6466666666666	0.5	S	20	159494
531.9466666666667	0.5	nontarget	29	159584
531.9466666666667	0.5	Y	26	159584
537.9566666666667	0.5	nontarget	29	161387
537.9566666666667	0.5	T	21	161387
538.2566666666667	0.5	nontarget	29	161477
538.2566666666667	0.5	I	10	161477
538.5566666666666	0.5	nontarget	29	161567
538.5566666666666	0.5	B	3	161567
538.8566666666667	0.5	nontarget	29	161657
538.8566666666667	0.5	C	4	161657
539.16	0.5	nontarget	29	161748
539.16	0.5	_	28	161748
539.46	0.5	nontarget	29	161838
539.46	0.5	K	12	161838
539.76	0.5	nontarget	29	161928
539.76	0.5	R	19	161928
540.06	0.5	target	30	162018
540.06	0.5	W	24	162018
540.37	0.5	nontarget	29	162111
540.37	0.5	L	13	162111
540.67	0.5	nontarget	29	162201
540.67	0.5	S	20	162201
546.6766666666666	0.5	nontarget	29	164003
546.6766666666666	0.5	O	16	164003
546.9766666666667	0.5	nontarget	29	164093
546.9766666666667	0.5	J	11	164093
547.2766666666666	0.5	nontarget	29	164183
547.2766666666666	0.5	A	2	164183
547.5766666666667	0.5	nontarget	29	164273
547.5766666666667	0.5	_	28	164273
547.8766666666667	0.5	nontarget	29	164363
547.8766666666667	0.5	T	21	164363
548.1766666666666	0.5	nontarget	29	164453
548.1766666666666	0.5	S	20	164453
548.4766666666667	0.5	nontarget	29	164543
548.4766666666667	0.5	X	25	164543
548.7766666666666	0.5	nontarget	29	164633
548.7766666666666	0.5	Z	27	164633
549.0733333333334	0.5	nontarget	29	164722
549.0733333333334	0.5	K	12	164722
549.3766666666667	0.5	nontarget	29	164813
549.3766666666667	0.5	G	8	164813
555.3866666666667	0.5	nontarget	29	166616
555.3866666666667	0.5	B	3	166616
555.6866666666666	0.5	nontarget	29	166706
555.6866666666666	0.5	J	11	166706
555.9933333333333	0.5	nontarget	29	166798
555.9933333333333	0.5	Q	18	166798
556.2933333333333	0.5	nontarget	29	166888
556.2933333333333	0.5	M	14	166888
556.59	0.5	nontarget	29	166977
556.59	0.5	I	10	166977
556.8933333333333	0.5	nontarget	29	167068
556.8933333333333	0.5	T	21	167068
557.1933333333334	0.5	nontarget	29	167158
557.1933333333334	0.5	<	1	167158
557.4933333333333	0.5	nontarget	29	167248
557.4933333333333	0.5	C	4	167248
557.79	0.5	nontarget	29	167337
557.79	0.5	D	5	167337
558.09	0.5	target	30	167427
558.09	0.5	R	19	167427
564.1	0.5	target	30	169230
564.1	0.5	<	1	169230
564.4	0.5	nontarget	29	169320
564.4	0.5	Y	26	169320
564.7	0.5	nontarget	29	169410
564.7	0.5	T	21	169410
565.0033333333333	0.5	nontarget	29	169501
565.0033333333333	0.5	K	12	169501
565.3033333333333	0.5	nontarget	29	169591
565.3033333333333	0.5	X	25	169591
565.6033333333334	0.5	nontarget	29	169681
565.6033333333334	0.5	V	23	169681
565.9033333333333	0.5	nontarget	29	169771
565.9033333333333	0.5	Z	27	169771
566.2033333333334	0.5	nontarget	29	169861
566.2033333333334	0.5	O	16	169861
566.5033333333333	0.5	nontarget	29	169951
566.5033333333333	0.5	N	15	169951
566.8033333333333	0.5	nontarget	29	170041
566.8033333333333	0.5	L	13	170041
572.81	0.5	nontarget	29	171843
572.81	0.5	N	15	171843
573.11	0.5	nontarget	29	171933
573.11	0.5	T	21	171933
573.4133333333333	0.5	nontarget	29	172024
573.4133333333333	0.5	_	28	172024
573.7133333333334	0.5	nontarget	29	172114
573.7133333333334	0.5	S	20	172114
574.01	0.5	nontarget	29	172203
574.01	0.5	K	12	172203
574.3133333333334	0.5	nontarget	29	172294
574.3133333333334	0.5	H	9	172294
574.6133333333333	0.5	nontarget	29	172384
574.6133333333333	0.5	X	25	172384
574.9133333333333	0.5	target	30	172474
574.9133333333333	0.5	I	10	172474
575.2166666666667	0.5	nontarget	29	172565
575.2166666666667	0.5	G	8	172565
575.5166666666667	0.5	nontarget	29	172655
575.5166666666667	0.5	V	23	172655
581.5233333333333	0.5	nontarget	29	174457
581.5233333333333	0.5	O	16	174457
581.8233333333334	0.5	target	30	174547
581.8233333333334	0.5	Z	27	174547
582.1233333333333	0.5	nontarget	29	174637
582.1233333333333	0.5	E	6	174637
582.4233333333333	0.5	nontarget	29	174727
582.4233333333333	0.5	K	12	174727
582.7233333333334	0.5	nontarget	29	174817
582.7233333333334	0.5	_	28	174817
583.0233333333333	0.5	nontarget	29	174907
583.0233333333333	0.5	T	21	174907
583.3233333333334	0.5	nontarget	29	174997
583.3233333333334	0.5	A	2	174997
583.6233333333333	0.5	nontarget	29	175087
583.6233333333333	0.5	G	8	175087
583.9233333333333	0.5	nontarget	29	175177
583.9233333333333	0.5	R	19	175177
584.2266666666667	0.5	nontarget	29	175268
584.2266666666667	0.5	D	5	175268
590.23	0.5	nontarget	29	177069
590.23	0.5	_	28	177069
590.53	0.5	nontarget	29	177159
590.53	0.5	V	23	177159
590.83	0.5	nontarget	29	177249
590.83	0.5	T	21	177249
591.13	0.5	nontarget	29	177339
591.13	0.5	R	19	177339
591.43	0.5	nontarget	29	177429
591.43	0.5	I	10	177429
591.73	0.5	nontarget	29	177519
591.73	0.5	F	7	177519
592.06	0.5	nontarget	29	177618
592.06	0.5	<	1	177618
592.36	0.5	nontarget	29	177708
592.36	0.5	U	22	177708
592.66	0.5	nontarget	29	177798
592.66	0.5	P	17	177798
592.96	0.5	nontarget	29	177888
592.96	0.5	Q	18	177888
598.9633333333334	0.5	nontarget	29	179689
598.9633333333334	0.5	W	24	179689
599.2633333333333	0.5	nontarget	29	179779
599.2633333333333	0.5	F	7	179779
599.5666666666667	0.5	target	30	179870
599.5666666666667	0.5	J	11	179870
599.8666666666667	0.5	nontarget	29	179960
599.8666666666667	0.5	U	22	179960
600.17	0.5	nontarget	29	180051
600.17	0.5	L	13	180051
600.47	0.5	nontarget	29	180141
600.47	0.5	I	10	180141
600.77	0.5	nontarget	29	180231
600.77	0.5	C	4	180231
601.07	0.5	nontarget	29	180321
601.07	0.5	M	14	180321
601.3733333333333	0.5	nontarget	29	180412
601.3733333333333	0.5	X	25	180412
601.6733333333333	0.5	nontarget	29	180502
601.6733333333333	0.5	Q	18	180502
607.6866666666666	0.5	nontarget	29	182306
607.6866666666666	0.5	U	22	182306
607.9866666666667	0.5	nontarget	29	182396
607.9866666666667	0.5	V	23	182396
608.2866666666666	0.5	nontarget	29	182486
608.2866666666666	0.5	Z	27	182486
608.5866666666667	0.5	nontarget	29	182576
608.5866666666667	0.5	D	5	182576
608.8866666666667	0.5	target	30	182666
608.8866666666667	0.5	T	21	182666
609.1866666666666	0.5	nontarget	29	182756
609.1866666666666	0.5	F	7	182756
609.4866666666667	0.5	nontarget	29	182846
609.4866666666667	0.5	C	4	182846
609.7866666666666	0.5	nontarget	29	182936
609.7866666666666	0.5	Y	26	182936
610.0866666666667	0.5	nontarget	29	183026
610.0866666666667	0.5	J	11	183026
610.3866666666667	0.5	nontarget	29	183116
610.3866666666667	0.5	E	6	183116
616.3933333333333	0.5	nontarget	29	184918
616.3933333333333	0.5	B	3	184918
616.6933333333334	0.5	nontarget	29	185008
616.6933333333334	0.5	<	1	185008
616.9933333333333	0.5	nontarget	29	185098
616.9933333333333	0.5	D	5	185098
617.2966666666666	0.5	nontarget	29	185189
617.2966666666666	0.5	N	15	185189
617.5933333333334	0.5	nontarget	29	185278
617.5933333333334	0.5	Z	27	185278
617.8933333333333	0.5	nontarget	29	185368
617.8933333333333	0.5	V	23	185368
618.1933333333334	0.5	nontarget	29	185458
618.1933333333334	0.5	T	21	185458
618.4933333333333	0.5	nontarget	29	185548
618.4933333333333	0.5	E	6	185548
618.7933333333333	0.5	target	30	185638
618.7933333333333	0.5	_	28	185638
619.0933333333334	0.5	nontarget	29	185728
619.0933333333334	0.5	H	9	185728
625.1	0.5	nontarget	29	187530
625.1	0.5	V	23	187530
625.4	0.5	target	30	187620
625.4	0.5	F	7	187620
625.7	0.5	nontarget	29	187710
625.7	0.5	J	11	187710
626.0	0.5	nontarget	29	187800
626.0	0.5	W	24	187800
626.3	0.5	nontarget	29	187890
626.3	0.5	I	10	187890
626.6	0.5	nontarget	29	187980
626.6	0.5	Z	27	187980
626.9	0.5	nontarget	29	188070
626.9	0.5	H	9	188070
627.2	0.5	nontarget	29	188160
627.2	0.5	C	4	188160
627.5	0.5	nontarget	29	188250
627.5	0.5	P	17	188250
627.8	0.5	nontarget	29	188340
627.8	0.5	E	6	188340
633.8066666666666	0.5	nontarget	29	190142
633.8066666666666	0.5	I	10	190142
634.1066666666667	0.5	nontarget	29	190232
634.1066666666667	0.5	N	15	190232
634.4066666666666	0.5	nontarget	29	190322
634.4066666666666	0.5	G	8	190322
634.71	0.5	nontarget	29	190413
634.71	0.5	<	1	190413
635.0066666666667	0.5	nontarget	29	190502
635.0066666666667	0.5	L	13	190502
635.31	0.5	nontarget	29	190593
635.31	0.5	J	11	190593
635.61	0.5	nontarget	29	190683
635.61	0.5	A	2	190683
635.9133333333333	0.5	target	30	190774
635.9133333333333	0.5	M	14	190774
636.2133333333334	0.5	nontarget	29	190864
636.2133333333334	0.5	O	16	190864
636.5166666666667	0.5	nontarget	29	190955
636.5166666666667	0.5	F	7	190955
642.52	0.5	nontarget	29	192756
642.52	0.5	A	2	192756
642.82	0.5	nontarget	29	192846
642.82	0.5	J	11	192846
643.12	0.5	nontarget	29	192936
643.12	0.5	M	14	192936
643.42	0.5	nontarget	29	193026
643.42	0.5	P	17	193026
643.72	0.5	nontarget	29	193116
643.72	0.5	N	15	193116
644.02	0.5	nontarget	29	193206
644.02	0.5	B	3	193206
644.32	0.5	nontarget	29	193296
644.32	0.5	X	25	193296
644.6233333333333	0.5	nontarget	29	193387
644.6233333333333	0.5	R	19	193387
644.9233333333333	0.5	target	30	193477
644.9233333333333	0.5	<	1	193477
645.2233333333334	0.5	nontarget	29	193567
645.2233333333334	0.5	Y	26	193567
651.23	0.5	nontarget	29	195369
651.23	0.5	H	9	195369
651.53	0.5	nontarget	29	195459
651.53	0.5	N	15	195459
651.83	0.5	target	30	195549
651.83	0.5	W	24	195549
652.13	0.5	nontarget	29	195639
652.13	0.5	U	22	195639
652.4333333333333	0.5	nontarget	29	195730
652.4333333333333	0.5	C	4	195730
652.7333333333333	0.5	nontarget	29	195820
652.7333333333333	0.5	D	5	195820
653.0333333333333	0.5	nontarget	29	195910
653.0333333333333	0.5	F	7	195910
653.3366666666667	0.5	nontarget	29	196001
653.3366666666667	0.5	B	3	196001
653.6366666666667	0.5	nontarget	29	196091
653.6366666666667	0.5	K	12	196091
653.9366666666666	0.5	nontarget	29	196181
653.9366666666666	0.5	V	23	196181
659.9466666666667	0.5	nontarget	29	197984
659.9466666666667	0.5	_	28	197984
660.2466666666667	0.5	nontarget	29	198074
660.2466666666667	0.5	R	19	198074
660.55	0.5	target	30	198165
660.55	0.5	G	8	198165
660.85	0.5	nontarget	29	198255
660.85	0.5	T	21	198255
661.1533333333333	0.5	nontarget	29	198346
661.1533333333333	0.5	S	20	198346
661.4533333333334	0.5	nontarget	29	198436
661.4533333333334	0.5	I	10	198436
661.7866666666666	0.5	nontarget	29	198536
661.7866666666666	0.5	A	2	198536
662.0866666666667	0.5	nontarget	29	198626
662.0866666666667	0.5	Z	27	198626
662.39	0.5	nontarget	29	198717
662.39	0.5	M	14	198717
662.6866666666666	0.5	nontarget	29	198806
662.6866666666666	0.5	V	23	198806
668.6966666666667	0.5	nontarget	29	200609
668.6966666666667	0.5	C	4	200609
668.9966666666667	0.5	nontarget	29	200699
668.9966666666667	0.5	R	19	200699
669.2966666666666	0.5	nontarget	29	200789
669.2966666666666	0.5	J	11	200789
669.5966666666667	0.5	nontarget	29	200879
669.5966666666667	0.5	E	6	200879
669.8966666666666	0.5	target	30	200969
669.8966666666666	0.5	F	7	200969
670.1966666666667	0.5	nontarget	29	201059
670.1966666666667	0.5	H	9	201059
670.4966666666667	0.5	nontarget	29	201149
670.4966666666667	0.5	Q	18	201149
670.7966666666666	0.5	nontarget	29	201239
670.7966666666666	0.5	G	8	201239
671.0966666666667	0.5	nontarget	29	201329
671.0966666666667	0.5	M	14	201329
671.3966666666666	0.5	nontarget	29	201419
671.3966666666666	0.5	X	25	201419
677.4033333333333	0.5	nontarget	29	203221
677.4033333333333	0.5	G	8	203221
677.7	0.5	nontarget	29	203310
677.7	0.5	X	25	203310
678.0	0.5	nontarget	29	203400
678.0	0.5	N	15	203400
678.3	0.5	nontarget	29	203490
678.3	0.5	Z	27	203490
678.6033333333334	0.5	nontarget	29	203581
678.6033333333334	0.5	T	21	203581
678.9033333333333	0.5	nontarget	29	203671
678.9033333333333	0.5	C	4	203671
679.2033333333334	0.5	nontarget	29	203761
679.2033333333334	0.5	J	11	203761
679.5033333333333	0.5	nontarget	29	203851
679.5033333333333	0.5	L	13	203851
679.8033333333333	0.5	nontarget	29	203941
